question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,answer,candidate_name,candidate_party,pct
93743,57741,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1002,rv,rv,Live Phone,U.S. President,0,,3/17/19,3/20/19,,"",false,,,false,false,3/24/19 09:51,,https://www.foxnews.com/politics/fox-news-poll-3-24-2019,general,Trump,Donald Trump,REP,41.0
93744,57741,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1002,rv,rv,Live Phone,U.S. President,0,,3/17/19,3/20/19,,"",false,,,false,false,3/24/19 09:51,,https://www.foxnews.com/politics/fox-news-poll-3-24-2019,general,Warren,Elizabeth Warren,DEM,40.0
93744,57741,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1002,rv,rv,Live Phone,U.S. President,0,,3/17/19,3/20/19,,"",false,,,false,false,3/24/19 09:51,,https://www.foxnews.com/politics/fox-news-poll-3-24-2019,general,Trump,Donald Trump,REP,42.0
93745,57741,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1002,rv,rv,Live Phone,U.S. President,0,,3/17/19,3/20/19,,"",false,,,false,false,3/24/19 09:51,,https://www.foxnews.com/politics/fox-news-poll-3-24-2019,general,Sanders,Bernard Sanders,DEM,44.0
93745,57741,2020,,590,Fox News/Beacon Research/Shaw & Co. Research,"","",Fox News,103,Fox News/Beacon Research/Shaw & Co. Research,A-,1002,rv,rv,Live Phone,U.S. President,0,,3/17/19,3/20/19,,"",false,,,false,false,3/24/19 09:51,,https://www.foxnews.com/politics/fox-news-poll-3-24-2019,general,Trump,Donald Trump,REP,41.0
93666,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Warren,Elizabeth Warren,DEM,50.9
93666,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Trump,Donald Trump,REP,49.1
93667,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Biden,Joseph R. Biden Jr.,DEM,55.4
93667,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Trump,Donald Trump,REP,44.6
93668,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Sanders,Bernard Sanders,DEM,50.9
93668,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Trump,Donald Trump,REP,49.1
93669,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Harris,Kamala D. Harris,DEM,52.2
93669,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Trump,Donald Trump,REP,47.8
93670,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,O'Rourke,Beto O'Rourke,DEM,48.9
93670,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Trump,Donald Trump,REP,51.1
93671,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,O'Rourke,Beto O'Rourke,DEM,43.5
93671,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Trump,Donald Trump,REP,46.4
93671,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Schultz,Howard Schultz,DEM,10.1
93672,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Biden,Joseph R. Biden Jr.,DEM,51.8
93672,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Trump,Donald Trump,REP,44.0
93672,57712,2020,,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,1153,rv,rv,IVR/Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 16:36,,http://emersonpolling.com/2019/03/19/national-poll-sanders-tied-with-biden-beto-gets-post-announcement-bump/,general,Schultz,Howard Schultz,DEM,4.2
93674,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Biden,Joseph R. Biden Jr.,DEM,44.0
93674,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Trump,Donald Trump,REP,33.0
93675,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Sanders,Bernard Sanders,DEM,40.0
93675,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Trump,Donald Trump,REP,35.0
93676,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Harris,Kamala D. Harris,DEM,34.0
93676,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Trump,Donald Trump,REP,36.0
93677,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Warren,Elizabeth Warren,DEM,34.0
93677,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Trump,Donald Trump,REP,37.0
93678,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,O'Rourke,Beto O'Rourke,DEM,36.0
93678,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Trump,Donald Trump,REP,36.0
93679,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Booker,Cory A. Booker,DEM,35.0
93679,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Trump,Donald Trump,REP,37.0
93680,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Inslee,Jay Robert Inslee,DEM,26.0
93680,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Trump,Donald Trump,REP,36.0
93681,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Castro,Julián Castro,DEM,30.0
93681,57714,2020,,1416,Harris Insights & Analytics,985,ScottRasmussen.com,HarrisX,133,Harris Insights & Analytics,C+,1001,rv,rv,Online,U.S. President,0,,3/17/19,3/18/19,,"",false,,,false,false,3/19/19 17:02,,https://scottrasmussen.com/crosstabs-mar-17-18-2/,general,Trump,Donald Trump,REP,37.0
93611,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:04,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Warren,Elizabeth Warren,DEM,52.1
93611,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:04,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Trump,Donald Trump,REP,47.9
93612,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:04,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Biden,Joseph R. Biden Jr.,DEM,54.3
93612,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:04,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Trump,Donald Trump,REP,45.7
93613,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:04,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Sanders,Bernard Sanders,DEM,52.1
93613,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:04,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Trump,Donald Trump,REP,47.9
93614,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:04,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Harris,Kamala D. Harris,DEM,49.8
93614,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:04,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Trump,Donald Trump,REP,50.2
93615,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:05,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,O'Rourke,Beto O'Rourke,DEM,50.8
93615,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:05,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Trump,Donald Trump,REP,49.2
93616,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:05,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Klobuchar,Amy Klobuchar,DEM,50.4
93616,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:05,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Trump,Donald Trump,REP,49.6
93617,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:05,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Biden,Joseph R. Biden Jr.,DEM,51.2
93617,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:05,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Trump,Donald Trump,REP,44.4
93617,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:05,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Schultz,Howard Schultz,DEM,4.4
93618,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:05,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Sanders,Bernard Sanders,DEM,48.4
93618,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:05,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Trump,Donald Trump,REP,46.2
93618,57697,2020,Wisconsin,1102,Emerson College,"","",Emerson College,88,Emerson College,A-,775,rv,rv,Online/IVR,U.S. President,0,,3/15/19,3/17/19,,"",false,,,false,false,3/17/19 16:05,,http://emersonpolling.com/2019/03/17/wisconsin-2020-bernie-sanders-leads-democratic-field-trump-competitive-in-general-election/,general,Schultz,Howard Schultz,DEM,5.4
93585,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Biden,Joseph R. Biden Jr.,DEM,48.0
93585,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Trump,Donald Trump,REP,43.0
93586,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Warren,Elizabeth Warren,DEM,44.0
93586,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Trump,Donald Trump,REP,44.0
93587,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Harris,Kamala D. Harris,DEM,44.0
93587,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Trump,Donald Trump,REP,44.0
93588,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Sanders,Bernard Sanders,DEM,46.0
93588,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Trump,Donald Trump,REP,44.0
93589,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,O'Rourke,Beto O'Rourke,DEM,43.0
93589,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Trump,Donald Trump,REP,44.0
93590,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Booker,Cory A. Booker,DEM,42.0
93590,57684,2020,,1447,Civiqs,185,Daily Kos,Civiqs,471,Civiqs,,1622,a,a,Online,U.S. President,0,,3/9/19,3/12/19,,"",false,,,false,false,3/14/19 08:38,,https://www.dropbox.com/s/hj4doebf9lgsji8/Civiqs_DailyKos_monthly_banner_book_2019_03.pdf,general,Trump,Donald Trump,REP,44.0
93709,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Biden,Joseph R. Biden Jr.,DEM,50.5
93709,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Trump,Donald Trump,REP,45.8
93710,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Sanders,Bernard Sanders,DEM,49.8
93710,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Trump,Donald Trump,REP,46.3
93711,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Harris,Kamala D. Harris,DEM,47.6
93711,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Trump,Donald Trump,REP,46.6
93712,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,O'Rourke,Beto O'Rourke,DEM,48.1
93712,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Trump,Donald Trump,REP,46.5
93713,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Warren,Elizabeth Warren,DEM,49.0
93713,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Trump,Donald Trump,REP,46.7
93714,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Biden,Joseph R. Biden Jr.,DEM,51.3
93714,57732,2020,,1365,Change Research,"","",Change Research,48,Change Research,C,4049,lv,lv,Online,U.S. President,0,,3/8/19,3/10/19,,"",false,,,false,false,3/21/19 17:59,,https://medium.com/@ChngRsrch/new-poll-howard-schultz-impact-on-2020-and-pence-vs-trump-f2bb63d083cc,general,Pence,Mike Pence,REP,45.1
